#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               128                -1         -0.919375        0.00687478
               129                -1             -0.92        0.00684984
               130                -1         -0.920615        0.00682473
               131                -1         -0.921221        0.00679949
               132                -1         -0.921818        0.00677412
               133                -1         -0.922406        0.00674864
               134                -1         -0.922985        0.00672307
               135                -1         -0.923556        0.00669743
               136                -1         -0.924118        0.00667173
               137                -1         -0.924672        0.00664599
               138                -1         -0.925217         0.0066202
               139                -1         -0.925755         0.0065944
               140                -1         -0.926286        0.00656859
               141                -1         -0.926809        0.00654277
               142                -1         -0.927324        0.00651697
               143                -1         -0.927832        0.00649118
               144                -1         -0.928333        0.00646542
               145                -1         -0.928828         0.0064397
               146                -1         -0.929315        0.00641402
               147                -1         -0.929796        0.00638838
               148                -1          -0.93027         0.0063628
               149                -1         -0.930738        0.00633729
               150                -1           -0.9312        0.00631184
               151                -1         -0.931656        0.00628646
               152                -1         -0.932105        0.00626116
               153                -1         -0.932549        0.00623594
               154                -1         -0.932987        0.00621081
               155                -1         -0.933419        0.00618577
               156                -1         -0.933846        0.00616083
               157                -1         -0.934268        0.00613598
               158             -0.92         -0.934177        0.00609781
               159             -0.92         -0.934088        0.00606011
               160             -0.92            -0.934        0.00602287
               161             -0.92         -0.933913        0.00598609
               162             -0.92         -0.933827        0.00594976
               163             -0.92         -0.933742        0.00591386
               164             -0.92         -0.933659        0.00587839
               165             -0.92         -0.933576        0.00584335
               166             -0.92         -0.933494        0.00580872
               167             -0.92         -0.933413         0.0057745
               168             -0.92         -0.933333        0.00574068
               169             -0.92         -0.933254        0.00570725
               170             -0.84         -0.932706        0.00569998
               171             -0.84         -0.932164        0.00569237
               172             -0.84         -0.931628        0.00568444
               173             -0.84         -0.931098         0.0056762
               174             -0.84         -0.930575        0.00566768
               175             -0.84         -0.930057        0.00565887
               176             -0.84         -0.929545        0.00564981
               177             -0.84          -0.92904        0.00564049
               178             -0.84         -0.928539        0.00563094
               179             -0.84         -0.928045        0.00562117
               180             -0.84         -0.927556        0.00561118
               181             -0.84         -0.927072        0.00560099
               182             -0.84         -0.926593        0.00559061
               183             -0.84          -0.92612        0.00558005
               184             -0.84         -0.925652        0.00556932
               185             -0.84         -0.925189        0.00555842
               186             -0.84         -0.924731        0.00554738
               187             -0.84         -0.924278        0.00553619
               188             -0.84          -0.92383        0.00552486
               189             -0.84         -0.923386         0.0055134
               190             -0.84         -0.922947        0.00550182
               191             -0.84         -0.922513        0.00549013
               192             -0.84         -0.922083        0.00547833
               193             -0.84         -0.921658        0.00546643
               194             -0.84         -0.921237        0.00545443
               195             -0.84         -0.920821        0.00544235
               196             -0.84         -0.920408        0.00543018
               197             -0.84             -0.92        0.00541793
               198             -0.92             -0.92        0.00539057
               199             -0.92             -0.92        0.00536348
               200             -0.92             -0.92        0.00533667
               201             -0.92             -0.92        0.00531012
               202             -0.92             -0.92        0.00528383
               203             -0.92             -0.92         0.0052578
               204             -0.92             -0.92        0.00523203
               205             -0.92             -0.92         0.0052065
               206             -0.92             -0.92        0.00518123
               207             -0.92             -0.92         0.0051562
               208             -0.92             -0.92        0.00513141
               209             -0.92             -0.92        0.00510686
               210             -0.92             -0.92        0.00508254
               211             -0.92             -0.92        0.00505845
               212             -0.92             -0.92        0.00503459
               213             -0.92             -0.92        0.00501095
               214             -0.84         -0.919626        0.00500146
               215             -0.84         -0.919256        0.00499189
               216             -0.84         -0.918889        0.00498225
               217             -0.84         -0.918525        0.00497254
               218             -0.84         -0.918165        0.00496276
               219             -0.84         -0.917808        0.00495291
               220             -0.84         -0.917455        0.00494301
               221             -0.84         -0.917104        0.00493305
               222             -0.84         -0.916757        0.00492304
               223             -0.84         -0.916413        0.00491299
               224             -0.84         -0.916071        0.00490288
               225             -0.84         -0.915733        0.00489273
               226             -0.84         -0.915398        0.00488255
               227             -0.84         -0.915066        0.00487232
               228             -0.84         -0.914737        0.00486206
               229             -0.84          -0.91441        0.00485177
               230             -0.84         -0.914087        0.00484145
               231             -0.84         -0.913766        0.00483111
               232             -0.84         -0.913448        0.00482073
               233             -0.84         -0.913133        0.00481034
               234             -0.84         -0.912821        0.00479992
               235             -0.84         -0.912511        0.00478949
               236             -0.84         -0.912203        0.00477904
               237             -0.84         -0.911899        0.00476858
               238             -0.84         -0.911597         0.0047581
               239             -0.84         -0.911297        0.00474761
               240             -0.84            -0.911        0.00473712
               241             -0.84         -0.910705        0.00472661
               242             -0.84         -0.910413         0.0047161
               243             -0.84         -0.910123        0.00470559
               244             -0.92         -0.910164        0.00468648
               245             -0.92         -0.910204        0.00466752
               246             -0.92         -0.910244        0.00464872
               247             -0.92         -0.910283        0.00463006
               248             -0.92         -0.910323        0.00461156
               249             -0.92         -0.910361         0.0045932
               250             -0.92           -0.9104        0.00457499
               251             -0.92         -0.910438        0.00455693
               252             -0.92         -0.910476          0.004539
               253             -0.92         -0.910514        0.00452122
               254             -0.92         -0.910551        0.00450357
               255             -0.92         -0.910588        0.00448606
               256             -0.92         -0.910625        0.00446869
               257             -0.92         -0.910661        0.00445145
               258             -0.92         -0.910698        0.00443434
               259             -0.92         -0.910734        0.00441737
               260             -0.92         -0.910769        0.00440052
               261             -0.92         -0.910805         0.0043838
               262             -0.92          -0.91084        0.00436721
               263             -0.92         -0.910875        0.00435075
               264             -0.92         -0.910909         0.0043344
               265             -0.92         -0.910943        0.00431818
               266             -0.92         -0.910977        0.00430208
               267             -0.92         -0.911011         0.0042861
               268             -0.92         -0.911045        0.00427024
               269             -0.92         -0.911078         0.0042545
               270             -0.92         -0.911111        0.00423887
               271             -0.92         -0.911144        0.00422335
               272             -0.92         -0.911176        0.00420795
               273             -0.92         -0.911209        0.00419266
               274             -0.92         -0.911241        0.00417748
               275             -0.92         -0.911273        0.00416241
               276             -0.92         -0.911304        0.00414745
               277             -0.92         -0.911336         0.0041326
               278             -0.92         -0.911367        0.00411785
               279             -0.92         -0.911398        0.00410321
               280             -0.92         -0.911429        0.00408867
               281             -0.92         -0.911459        0.00407423
               282             -0.92         -0.911489         0.0040599
               283             -0.92         -0.911519        0.00404566
               284             -0.92         -0.911549        0.00403153
               285             -0.92         -0.911579        0.00401749
               286             -0.92         -0.911608        0.00400355
               287             -0.92         -0.911638        0.00398971
               288             -0.92         -0.911667        0.00397596
               289             -0.92         -0.911696        0.00396231
               290             -0.92         -0.911724        0.00394875
               291             -0.92         -0.911753        0.00393528
               292             -0.92         -0.911781         0.0039219
               293             -0.92         -0.911809        0.00390862
               294             -0.92         -0.911837        0.00389542
               295             -0.92         -0.911864        0.00388232
               296             -0.92         -0.911892         0.0038693
               297             -0.92         -0.911919        0.00385637
               298             -0.92         -0.911946        0.00384352
               299             -0.92         -0.911973        0.00383076
               300             -0.92            -0.912        0.00381809
               301             -0.92         -0.912027        0.00380549
               302             -0.92         -0.912053        0.00379298
               303             -0.92         -0.912079        0.00378056
               304             -0.92         -0.912105        0.00376821
               305             -0.92         -0.912131        0.00375594
               306             -0.92         -0.912157        0.00374376
               307             -0.92         -0.912182        0.00373165
               308             -0.92         -0.912208        0.00371962
               309             -0.92         -0.912233        0.00370767
               310             -0.92         -0.912258        0.00369579
               311             -0.92         -0.912283        0.00368399
               312             -0.92         -0.912308        0.00367227
               313             -0.92         -0.912332        0.00366062
               314             -0.92         -0.912357        0.00364904
               315             -0.92         -0.912381        0.00363754
               316             -0.92         -0.912405        0.00362611
               317             -0.92         -0.912429        0.00361475
               318             -0.92         -0.912453        0.00360346
               319             -0.92         -0.912476        0.00359224
               320             -0.92           -0.9125        0.00358109
               321             -0.92         -0.912523        0.00357001
               322             -0.92         -0.912547          0.003559
               323             -0.92          -0.91257        0.00354806
               324             -0.92         -0.912593        0.00353718
               325             -0.92         -0.912615        0.00352637
               326             -0.92         -0.912638        0.00351563
               327             -0.92         -0.912661        0.00350495
               328             -0.92         -0.912683        0.00349433
               329             -0.92         -0.912705        0.00348378
               330             -0.92         -0.912727         0.0034733
               331             -0.92         -0.912749        0.00346287
               332             -0.92         -0.912771        0.00345251
               333             -0.92         -0.912793        0.00344221
               334             -0.92         -0.912814        0.00343197
               335             -0.92         -0.912836        0.00342179
               336             -0.92         -0.912857        0.00341168
               337             -0.92         -0.912878        0.00340162
               338             -0.92         -0.912899        0.00339162
               339             -0.92          -0.91292        0.00338168
               340             -0.92         -0.912941         0.0033718
               341             -0.92         -0.912962        0.00336197
               342             -0.92         -0.912982        0.00335221
               343             -0.92         -0.913003         0.0033425
               344             -0.92         -0.913023        0.00333284
               345             -0.92         -0.913043        0.00332324
               346             -0.92         -0.913064         0.0033137
               347             -0.92         -0.913084        0.00330421
               348             -0.92         -0.913103        0.00329477
               349             -0.92         -0.913123        0.00328539
               350             -0.92         -0.913143        0.00327606
               351             -0.92         -0.913162        0.00326679
               352             -0.92         -0.913182        0.00325757
               353             -0.92         -0.913201        0.00324839
               354             -0.92          -0.91322        0.00323928
               355             -0.92         -0.913239        0.00323021
               356             -0.92         -0.913258        0.00322119
               357             -0.92         -0.913277        0.00321222
               358             -0.92         -0.913296         0.0032033
               359             -0.92         -0.913315        0.00319444
               360             -0.92         -0.913333        0.00318562
               361             -0.92         -0.913352        0.00317684
               362             -0.92          -0.91337        0.00316812
               363             -0.92         -0.913388        0.00315945
               364             -0.92         -0.913407        0.00315082
               365             -0.92         -0.913425        0.00314224
               366             -0.92         -0.913443        0.00313371
               367             -0.92          -0.91346        0.00312522
               368             -0.92         -0.913478        0.00311678
               369             -0.92         -0.913496        0.00310838
               370             -0.92         -0.913514        0.00310003
               371             -0.92         -0.913531        0.00309172
               372             -0.92         -0.913548        0.00308346
               373             -0.92         -0.913566        0.00307524
               374             -0.92         -0.913583        0.00306707
               375             -0.92           -0.9136        0.00305894
               376             -0.92         -0.913617        0.00305085
               377             -0.92         -0.913634         0.0030428
               378             -0.92         -0.913651         0.0030348
               379             -0.92         -0.913668        0.00302684
               380             -0.92         -0.913684        0.00301892
               381             -0.92         -0.913701        0.00301104
               382             -0.92         -0.913717         0.0030032
               383             -0.92         -0.913734        0.00299541
               384             -0.92          -0.91375        0.00298765
               385             -0.92         -0.913766        0.00297993
               386             -0.92         -0.913782        0.00297226
               387             -0.92         -0.913798        0.00296462
               388             -0.92         -0.913814        0.00295702
               389             -0.92          -0.91383        0.00294946
               390             -0.92         -0.913846        0.00294194
               391             -0.92         -0.913862        0.00293446
               392             -0.92         -0.913878        0.00292702
               393             -0.92         -0.913893        0.00291961
               394             -0.92         -0.913909        0.00291224
               395             -0.92         -0.913924        0.00290491
               396             -0.92         -0.913939        0.00289762
               397             -0.92         -0.913955        0.00289036
               398             -0.92          -0.91397        0.00288313
               399             -0.92         -0.913985        0.00287595
               400             -0.92            -0.914         0.0028688
               401             -0.92         -0.914015        0.00286168
               402             -0.92          -0.91403         0.0028546
               403             -0.92         -0.914045        0.00284756
               404             -0.92         -0.914059        0.00284055
               405             -0.92         -0.914074        0.00283357
               406             -0.92         -0.914089        0.00282663
               407             -0.92         -0.914103        0.00281972
               408             -0.92         -0.914118        0.00281285
               409             -0.92         -0.914132        0.00280601
               410             -0.92         -0.914146         0.0027992
               411             -0.92         -0.914161        0.00279243
               412             -0.84         -0.913981        0.00279144
               413             -0.92         -0.913995        0.00278472
               414             -0.92          -0.91401        0.00277803
               415             -0.92         -0.914024        0.00277138
               416             -0.92         -0.914038        0.00276475
               417             -0.92         -0.914053        0.00275816
               418             -0.92         -0.914067         0.0027516
               419             -0.92         -0.914081        0.00274507
               420             -0.92         -0.914095        0.00273857
               421             -0.92         -0.914109         0.0027321
               422             -0.84         -0.913934        0.00273126
               423             -0.84         -0.913759        0.00273039
               424             -0.84         -0.913585        0.00272949
               425             -0.84         -0.913412        0.00272855
               426             -0.92         -0.913427        0.00272219
               427             -0.92         -0.913443        0.00271586
               428             -0.92         -0.913458        0.00270956
               429             -0.92         -0.913473        0.00270328
               430             -0.92         -0.913488        0.00269704
               431             -0.92         -0.913503        0.00269082
               432             -0.92         -0.913519        0.00268464
               433             -0.92         -0.913533        0.00267848
               434             -0.92         -0.913548        0.00267235
               435             -0.92         -0.913563        0.00266625
               436             -0.92         -0.913578        0.00266017
               437             -0.92         -0.913593        0.00265413
               438             -0.92         -0.913607        0.00264811
               439             -0.92         -0.913622        0.00264211
               440             -0.92         -0.913636        0.00263615
               441             -0.92         -0.913651        0.00263021
               442             -0.92         -0.913665         0.0026243
               443             -0.92         -0.913679        0.00261842
               444             -0.92         -0.913694        0.00261256
               445             -0.92         -0.913708        0.00260672
               446             -0.92         -0.913722        0.00260092
               447             -0.92         -0.913736        0.00259514
               448             -0.92          -0.91375        0.00258938
               449             -0.92         -0.913764        0.00258365
               450             -0.92         -0.913778        0.00257795
               451             -0.92         -0.913792        0.00257227
               452             -0.92         -0.913805        0.00256661
               453             -0.92         -0.913819        0.00256099
               454             -0.92         -0.913833        0.00255538
               455             -0.92         -0.913846         0.0025498
               456             -0.92          -0.91386        0.00254424
               457             -0.92         -0.913873        0.00253871
               458             -0.92         -0.913886         0.0025332
               459             -0.92           -0.9139        0.00252772
               460             -0.92         -0.913913        0.00252226
               461             -0.92         -0.913926        0.00251682
               462             -0.92         -0.913939        0.00251141
               463             -0.92         -0.913952        0.00250602
               464             -0.92         -0.913966        0.00250065
               465             -0.92         -0.913978        0.00249531
               466             -0.92         -0.913991        0.00248999
               467             -0.92         -0.914004        0.00248469
               468             -0.92         -0.914017        0.00247941
               469             -0.92          -0.91403        0.00247416
               470             -0.92         -0.914043        0.00246893
               471             -0.92         -0.914055        0.00246372
               472             -0.92         -0.914068        0.00245853
               473             -0.92          -0.91408        0.00245337
               474             -0.92         -0.914093        0.00244822
               475             -0.92         -0.914105         0.0024431
               476             -0.92         -0.914118          0.002438
               477             -0.92          -0.91413        0.00243292
               478             -0.92         -0.914142        0.00242786
               479             -0.92         -0.914154        0.00242282
               480             -0.92         -0.914167         0.0024178
               481             -0.92         -0.914179        0.00241281
               482             -0.92         -0.914191        0.00240783
               483             -0.92         -0.914203        0.00240288
               484             -0.92         -0.914215        0.00239794
               485             -0.92         -0.914227        0.00239303
               486             -0.92         -0.914239        0.00238813
               487             -0.92         -0.914251        0.00238326
               488             -0.92         -0.914262         0.0023784
               489             -0.92         -0.914274        0.00237357
               490             -0.92         -0.914286        0.00236875
               491             -0.92         -0.914297        0.00236396
               492             -0.92         -0.914309        0.00235918
               493             -0.92          -0.91432        0.00235442
               494             -0.92         -0.914332        0.00234969
               495             -0.92         -0.914343        0.00234497
               496             -0.92         -0.914355        0.00234027
               497             -0.92         -0.914366        0.00233559
               498             -0.92         -0.914378        0.00233092
               499             -0.92         -0.914389        0.00232628
               500             -0.92           -0.9144        0.00232165
               501             -0.92         -0.914411        0.00231705
               502             -0.92         -0.914422        0.00231246
               503             -0.92         -0.914433        0.00230789
               504             -0.92         -0.914444        0.00230334
               505             -0.92         -0.914455         0.0022988
               506             -0.92         -0.914466        0.00229428
               507             -0.92         -0.914477        0.00228978
               508             -0.92         -0.914488         0.0022853
               509             -0.92         -0.914499        0.00228084
               510             -0.92          -0.91451        0.00227639
               511             -0.92         -0.914521        0.00227196
               512             -0.92         -0.914531        0.00226755
               513             -0.84         -0.914386        0.00226778
               514             -0.92         -0.914397        0.00226339
               515             -0.92         -0.914408        0.00225902
               516             -0.92         -0.914419        0.00225467
               517             -0.92         -0.914429        0.00225034
               518             -0.92          -0.91444        0.00224602
               519             -0.92         -0.914451        0.00224172
               520             -0.92         -0.914462        0.00223743
               521             -0.92         -0.914472        0.00223316
               522             -0.92         -0.914483        0.00222891
               523             -0.92         -0.914493        0.00222467
               524             -0.92         -0.914504        0.00222045
               525             -0.92         -0.914514        0.00221625
               526             -0.92         -0.914525        0.00221206
               527             -0.92         -0.914535        0.00220788
               528             -0.92         -0.914545        0.00220373
               529             -0.92         -0.914556        0.00219959
               530             -0.92         -0.914566        0.00219546
               531             -0.92         -0.914576        0.00219135
               532             -0.92         -0.914586        0.00218725
               533             -0.92         -0.914597        0.00218317
               534             -0.92         -0.914607        0.00217911
               535             -0.92         -0.914617        0.00217506
               536             -0.92         -0.914627        0.00217102
               537             -0.92         -0.914637          0.002167
               538             -0.92         -0.914647          0.002163
               539             -0.84         -0.914508        0.00216342
               540             -0.92         -0.914519        0.00215943
               541             -0.92         -0.914529        0.00215547
               542             -0.92         -0.914539        0.00215151
               543             -0.92         -0.914549        0.00214757
               544             -0.84         -0.914412        0.00214799
               545             -0.84         -0.914275        0.00214839
               546             -0.84         -0.914139        0.00214875
               547             -0.84         -0.914004         0.0021491
               548             -0.84         -0.913869        0.00214941
               549             -0.84         -0.913734        0.00214971
               550             -0.84           -0.9136        0.00214997
               551             -0.84         -0.913466        0.00215022
               552             -0.84         -0.913333        0.00215044
               553             -0.84         -0.913201        0.00215063
               554             -0.84         -0.913069        0.00215081
               555             -0.84         -0.912937        0.00215096
               556             -0.84         -0.912806        0.00215108
               557             -0.84         -0.912675        0.00215119
               558             -0.84         -0.912545        0.00215127
               559             -0.84         -0.912415        0.00215134
               560             -0.84         -0.912286        0.00215138
               561             -0.84         -0.912157         0.0021514
               562             -0.84         -0.912028         0.0021514
               563             -0.84         -0.911901        0.00215138
               564             -0.84         -0.911773        0.00215134
               565             -0.84         -0.911646        0.00215128
               566             -0.84         -0.911519         0.0021512
               567             -0.84         -0.911393         0.0021511
               568             -0.84         -0.911268        0.00215098
               569             -0.92         -0.911283        0.00214725
               570             -0.84         -0.911158        0.00214712
               571             -0.84         -0.911033        0.00214698
               572             -0.84         -0.910909        0.00214681
               573             -0.84         -0.910785        0.00214663
               574             -0.84         -0.910662        0.00214643
               575             -0.84         -0.910539        0.00214621
               576             -0.84         -0.910417        0.00214598
               577             -0.84         -0.910295        0.00214572
               578             -0.84         -0.910173        0.00214546
               579             -0.84         -0.910052        0.00214517
               580             -0.84         -0.909931        0.00214487
               581             -0.84         -0.909811        0.00214455
               582             -0.84         -0.909691        0.00214422
               583             -0.84         -0.909571        0.00214387
               584             -0.84         -0.909452        0.00214351
               585             -0.84         -0.909333        0.00214313
               586             -0.84         -0.909215        0.00214274
               587             -0.84         -0.909097        0.00214233
               588             -0.84          -0.90898         0.0021419
               589             -0.84         -0.908862        0.00214147
               590             -0.84         -0.908746        0.00214102
               591             -0.84         -0.908629        0.00214055
               592             -0.84         -0.908514        0.00214007
               593             -0.84         -0.908398        0.00213958
               594             -0.84         -0.908283        0.00213907
               595             -0.84         -0.908168        0.00213855
               596             -0.84         -0.908054        0.00213802
               597             -0.84          -0.90794        0.00213748
               598             -0.84         -0.907826        0.00213692
               599             -0.92         -0.907846        0.00213345
               600             -0.92         -0.907867        0.00212999
               601             -0.92         -0.907887        0.00212654
               602             -0.92         -0.907907         0.0021231
               603             -0.92         -0.907927        0.00211968
               604             -0.92         -0.907947        0.00211626
               605             -0.92         -0.907967        0.00211286
               606             -0.92         -0.907987        0.00210947
               607             -0.92         -0.908007        0.00210608
               608             -0.92         -0.908026        0.00210271
               609             -0.92         -0.908046        0.00209935
               610             -0.92         -0.908066          0.002096
               611             -0.92         -0.908085        0.00209266
               612             -0.92         -0.908105        0.00208933
               613             -0.92         -0.908124        0.00208601
               614             -0.92         -0.908143        0.00208271
               615             -0.92         -0.908163        0.00207941
               616             -0.92         -0.908182        0.00207612
               617             -0.92         -0.908201        0.00207285
               618             -0.92          -0.90822        0.00206958
               619             -0.92         -0.908239        0.00206632
               620             -0.92         -0.908258        0.00206308
               621             -0.92         -0.908277        0.00205984
               622             -0.92         -0.908296        0.00205662
               623             -0.92         -0.908315         0.0020534
               624             -0.92         -0.908333         0.0020502
               625             -0.92         -0.908352          0.002047
               626             -0.92         -0.908371        0.00204382
               627             -0.92         -0.908389        0.00204064
               628             -0.92         -0.908408        0.00203747
               629             -0.92         -0.908426        0.00203432
               630             -0.92         -0.908444        0.00203117
               631             -0.92         -0.908463        0.00202804
               632             -0.92         -0.908481        0.00202491
               633             -0.92         -0.908499        0.00202179
               634             -0.92         -0.908517        0.00201868
               635             -0.92         -0.908535        0.00201559
               636             -0.92         -0.908553         0.0020125
               637             -0.92         -0.908571        0.00200942
               638             -0.92         -0.908589        0.00200635
               639             -0.92         -0.908607        0.00200329
               640             -0.92         -0.908625        0.00200024
               641             -0.92         -0.908643         0.0019972
               642             -0.92          -0.90866        0.00199416
               643             -0.92         -0.908678        0.00199114
               644             -0.92         -0.908696        0.00198813
               645             -0.92         -0.908713        0.00198512
               646             -0.92         -0.908731        0.00198212
               647             -0.92         -0.908748        0.00197914
               648             -0.92         -0.908765        0.00197616
               649             -0.92         -0.908783        0.00197319
               650             -0.92           -0.9088        0.00197023
               651             -0.92         -0.908817        0.00196728
               652             -0.92         -0.908834        0.00196434
               653             -0.92         -0.908851         0.0019614
               654             -0.92         -0.908869        0.00195848
               655             -0.92         -0.908885        0.00195556
               656             -0.92         -0.908902        0.00195265
               657             -0.92         -0.908919        0.00194975
               658             -0.92         -0.908936        0.00194686
               659             -0.92         -0.908953        0.00194398
               660             -0.92          -0.90897        0.00194111
               661             -0.84         -0.908865        0.00194097
               662             -0.84         -0.908761        0.00194083
               663             -0.84         -0.908658        0.00194067
               664             -0.84         -0.908554         0.0019405
               665             -0.84         -0.908451        0.00194032
               666             -0.84         -0.908348        0.00194013
               667             -0.84         -0.908246        0.00193992
               668             -0.92         -0.908263         0.0019371
               669             -0.92         -0.908281        0.00193428
               670             -0.92         -0.908299        0.00193147
               671             -0.92         -0.908316        0.00192867
               672             -0.92         -0.908333        0.00192588
               673             -0.92         -0.908351         0.0019231
               674             -0.92         -0.908368        0.00192032
               675             -0.92         -0.908385        0.00191755
               676             -0.92         -0.908402        0.00191479
               677             -0.92         -0.908419        0.00191204
               678             -0.92         -0.908437         0.0019093
               679             -0.92         -0.908454        0.00190656
               680             -0.92         -0.908471        0.00190384
               681             -0.92         -0.908488        0.00190111
               682             -0.92         -0.908504         0.0018984
               683             -0.92         -0.908521         0.0018957
               684             -0.92         -0.908538          0.001893
               685             -0.92         -0.908555        0.00189031
               686             -0.92         -0.908571        0.00188763
               687             -0.92         -0.908588        0.00188495
               688             -0.92         -0.908605        0.00188229
               689             -0.92         -0.908621        0.00187963
               690             -0.84         -0.908522        0.00187953
               691             -0.84         -0.908423        0.00187943
               692             -0.92         -0.908439        0.00187679
               693             -0.92         -0.908456        0.00187415
               694             -0.92         -0.908473        0.00187152
               695             -0.92         -0.908489        0.00186891
               696             -0.92         -0.908506        0.00186629
               697             -0.92         -0.908522        0.00186369
               698             -0.92         -0.908539        0.00186109
               699             -0.92         -0.908555         0.0018585
               700             -0.92         -0.908571        0.00185592
               701             -0.92         -0.908588        0.00185334
               702             -0.92         -0.908604        0.00185077
               703             -0.92          -0.90862        0.00184821
               704             -0.92         -0.908636        0.00184566
               705             -0.92         -0.908652        0.00184311
