#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
               371               100            92.022           1.11437
               372               100           92.0434           1.11158
               373               100           92.0648            1.1088
               374               100            92.086           1.10604
               375               100           92.1071           1.10329
               376               100           92.1281           1.10056
               377               100            92.149           1.09784
               378               100           92.1697           1.09513
               379               100           92.1904           1.09244
               380               100           92.2109           1.08975
               381               100           92.2314           1.08709
               382               100           92.2517           1.08443
               383               100            92.272           1.08179
               384               100           92.2921           1.07916
               385               100           92.3121           1.07654
               386               100            92.332           1.07394
               387               100           92.3518           1.07134
               388               100           92.3715           1.06876
               389               100           92.3912            1.0662
               390               100           92.4107           1.06364
               391               100           92.4301            1.0611
               392               100           92.4494           1.05857
               393               100           92.4686           1.05605
               394               100           92.4877           1.05354
               395               100           92.5067           1.05104
               396               100           92.5257           1.04856
               397               100           92.5445           1.04609
               398               100           92.5632           1.04363
               399               100           92.5819           1.04118
               400               100           92.6004           1.03874
               401               100           92.6189           1.03631
               402               100           92.6372            1.0339
               403               100           92.6555           1.03149
               404               100           92.6737            1.0291
               405               100           92.6918           1.02672
               406               100           92.7098           1.02435
               407               100           92.7277           1.02199
               408               100           92.7455           1.01964
               409               100           92.7632            1.0173
               410               100           92.7809           1.01497
               411               100           92.7984           1.01265
               412             92.16           92.7969            1.0102
               413               100           92.8143            1.0079
               414               100           92.8317           1.00562
               415               100            92.849           1.00334
               416               100           92.8662           1.00108
               417               100           92.8833          0.998823
               418               100           92.9003          0.996578
               419               100           92.9172          0.994344
               420               100           92.9341          0.992119
               421               100           92.9509          0.989905
               422               100           92.9676            0.9877
               423               100           92.9842          0.985505
               424               100           93.0008           0.98332
               425               100           93.0172          0.981144
               426               100           93.0336          0.978977
               427               100           93.0499          0.976821
               428               100           93.0662          0.974673
               429               100           93.0823          0.972535
               430               100           93.0984          0.970407
               431               100           93.1144          0.968287
               432               100           93.1304          0.966177
               433               100           93.1462          0.964076
               434               100            93.162          0.961984
               435               100           93.1777          0.959901
               436               100           93.1934          0.957827
               437               100            93.209          0.955762
               438               100           93.2245          0.953705
               439               100           93.2399          0.951658
               440               100           93.2553          0.949619
               441               100           93.2706          0.947589
               442               100           93.2858          0.945567
               443               100           93.3009          0.943554
               444               100            93.316           0.94155
               445               100           93.3311          0.939554
               446               100            93.346          0.937566
               447               100           93.3609          0.935587
               448               100           93.3757          0.933616
               449               100           93.3905          0.931653
               450               100           93.4052          0.929698
               451               100           93.4198          0.927752
               452               100           93.4343          0.925814
               453               100           93.4488          0.923883
               454               100           93.4633          0.921961
               455               100           93.4776          0.920047
               456               100           93.4919           0.91814
               457               100           93.5062          0.916242
               458               100           93.5203          0.914351
               459               100           93.5345          0.912468
               460               100           93.5485          0.910592
               461               100           93.5625          0.908725
               462               100           93.5765          0.906864
               463               100           93.5903          0.905012
               464               100           93.6041          0.903167
               465               100           93.6179          0.901329
               466               100           93.6316          0.899499
               467               100           93.6452          0.897676
               468               100           93.6588          0.895861
               469               100           93.6723          0.894053
               470               100           93.6858          0.892252
               471               100           93.6992          0.890458
               472               100           93.7125          0.888672
               473               100           93.7258          0.886892
               474               100           93.7391           0.88512
               475               100           93.7523          0.883355
               476               100           93.7654          0.881597
               477               100           93.7784          0.879845
               478               100           93.7915          0.878101
               479               100           93.8044          0.876363
               480               100           93.8173          0.874633
               481               100           93.8302          0.872909
               482               100            93.843          0.871191
               483               100           93.8557          0.869481
               484               100           93.8684          0.867777
               485               100           93.8811           0.86608
               486               100           93.8937           0.86439
               487               100           93.9062          0.862706
               488               100           93.9187          0.861028
               489               100           93.9311          0.859357
               490               100           93.9435          0.857693
               491               100           93.9558          0.856034
               492               100           93.9681          0.854383
               493               100           93.9804          0.852737
               494               100           93.9926          0.851098
               495               100           94.0047          0.849465
               496               100           94.0168          0.847839
               497               100           94.0288          0.846218
               498               100           94.0408          0.844604
               499               100           94.0527          0.842996
               500               100           94.0646          0.841394
               501               100           94.0765          0.839798
               502               100           94.0883          0.838208
               503               100              94.1          0.836624
               504               100           94.1117          0.835045
               505               100           94.1234          0.833473
               506               100            94.135          0.831907
               507               100           94.1466          0.830347
               508               100           94.1581          0.828792
               509               100           94.1696          0.827243
               510               100            94.181            0.8257
               511               100           94.1924          0.824163
               512               100           94.2038          0.822631
               513               100            94.215          0.821105
               514               100           94.2263          0.819585
               515               100           94.2375           0.81807
               516               100           94.2487          0.816561
               517               100           94.2598          0.815057
               518               100           94.2709          0.813559
               519               100           94.2819          0.812066
               520               100           94.2929          0.810579
               521               100           94.3039          0.809097
               522               100           94.3148          0.807621
               523               100           94.3257           0.80615
               524               100           94.3365          0.804684
               525               100           94.3473          0.803224
               526               100            94.358          0.801769
               527               100           94.3687          0.800319
               528               100           94.3794          0.798874
               529               100             94.39          0.797435
               530               100           94.4006             0.796
               531               100           94.4111          0.794571
               532               100           94.4217          0.793147
               533               100           94.4321          0.791728
               534               100           94.4425          0.790314
               535               100           94.4529          0.788905
               536               100           94.4633          0.787501
               537               100           94.4736          0.786102
               538               100           94.4839          0.784708
               539               100           94.4941          0.783319
               540               100           94.5043          0.781935
               541               100           94.5145          0.780555
               542               100           94.5246          0.779181
               543               100           94.5347          0.777811
               544             84.64           94.5165          0.776594
               545                64           94.4605          0.777185
               546                64           94.4047          0.777761
               547             57.76           94.3377          0.779219
               548             40.96           94.2403          0.783861
               549                64           94.1852          0.784367
               550             40.96           94.0884          0.788888
               551             57.76           94.0225          0.790206
               552             77.44           93.9925          0.789346
               553               100           94.0033          0.787993
               554               100           94.0142          0.786645
               555               100           94.0249          0.785301
               556               100           94.0357          0.783963
               557               100           94.0464          0.782628
               558               100           94.0571          0.781298
               559               100           94.0677          0.779973
               560               100           94.0783          0.778652
               561               100           94.0888          0.777336
               562               100           94.0994          0.776024
               563               100           94.1098          0.774716
               564               100           94.1203          0.773413
               565               100           94.1307          0.772114
               566               100           94.1411           0.77082
               567               100           94.1514          0.769529
               568               100           94.1617          0.768243
               569               100            94.172          0.766962
               570               100           94.1822          0.765684
               571               100           94.1924          0.764411
               572               100           94.2025          0.763142
               573               100           94.2126          0.761877
               574               100           94.2227          0.760617
               575               100           94.2328           0.75936
               576               100           94.2428          0.758108
               577               100           94.2528           0.75686
               578               100           94.2627          0.755616
               579               100           94.2726          0.754376
               580               100           94.2825           0.75314
               581               100           94.2923          0.751908
               582               100           94.3021           0.75068
               583               100           94.3119          0.749456
               584               100           94.3216          0.748236
               585               100           94.3314           0.74702
               586               100            94.341          0.745807
               587               100           94.3507          0.744599
               588               100           94.3603          0.743395
               589               100           94.3698          0.742194
               590               100           94.3794          0.740998
               591               100           94.3889          0.739805
               592               100           94.3984          0.738616
               593               100           94.4078          0.737431
               594               100           94.4172           0.73625
               595               100           94.4266          0.735072
               596               100            94.436          0.733898
               597               100           94.4453          0.732728
               598               100           94.4546          0.731562
               599               100           94.4638          0.730399
               600               100           94.4731           0.72924
               601               100           94.4823          0.728084
               602               100           94.4914          0.726933
               603               100           94.5006          0.725784
               604               100           94.5097           0.72464
               605               100           94.5187          0.723499
               606               100           94.5278          0.722362
               607               100           94.5368          0.721228
               608               100           94.5458          0.720098
               609               100           94.5547          0.718971
               610               100           94.5637          0.717848
               611               100           94.5726          0.716728
               612               100           94.5814          0.715612
               613               100           94.5903          0.714499
               614               100           94.5991          0.713389
               615               100           94.6079          0.712284
               616               100           94.6166          0.711181
               617               100           94.6253          0.710082
               618               100            94.634          0.708986
               619               100           94.6427          0.707894
               620               100           94.6514          0.706805
               621               100             94.66          0.705719
               622               100           94.6686          0.704637
               623               100           94.6771          0.703558
               624               100           94.6856          0.702482
               625               100           94.6941          0.701409
               626               100           94.7026           0.70034
               627               100           94.7111          0.699274
               628               100           94.7195          0.698211
               629               100           94.7279          0.697152
               630               100           94.7363          0.696095
               631               100           94.7446          0.695042
               632               100           94.7529          0.693992
               633               100           94.7612          0.692945
               634               100           94.7695          0.691902
               635               100           94.7777          0.690861
               636               100           94.7859          0.689824
               637               100           94.7941          0.688789
               638               100           94.8023          0.687758
               639               100           94.8104           0.68673
               640               100           94.8185          0.685705
               641               100           94.8266          0.684682
               642               100           94.8346          0.683663
               643               100           94.8427          0.682647
               644               100           94.8507          0.681634
               645               100           94.8587          0.680624
               646               100           94.8666          0.679617
               647               100           94.8746          0.678613
               648               100           94.8825          0.677612
               649               100           94.8904          0.676614
               650               100           94.8982          0.675618
               651               100           94.9061          0.674626
               652               100           94.9139          0.673637
               653               100           94.9217           0.67265
               654               100           94.9294          0.671666
               655               100           94.9372          0.670685
               656               100           94.9449          0.669708
               657               100           94.9526          0.668732
               658               100           94.9602           0.66776
               659               100           94.9679          0.666791
               660               100           94.9755          0.665824
               661             84.64           94.9599             0.665
               662             84.64           94.9443          0.664178
               663               100           94.9519           0.66322
               664               100           94.9595          0.662265
               665               100           94.9671          0.661313
               666               100           94.9747          0.660363
               667               100           94.9822          0.659416
               668               100           94.9897          0.658471
               669               100           94.9972           0.65753
               670               100           95.0047          0.656591
               671               100           95.0121          0.655654
               672               100           95.0195          0.654721
               673               100           95.0269           0.65379
               674               100           95.0343          0.652861
               675               100           95.0417          0.651935
               676               100            95.049          0.651012
               677               100           95.0563          0.650092
               678               100           95.0636          0.649174
               679               100           95.0709          0.648259
               680               100           95.0781          0.647346
               681               100           95.0853          0.646435
               682               100           95.0926          0.645528
               683               100           95.0997          0.644623
               684               100           95.1069           0.64372
               685             92.16           95.1026          0.642795
               686               100           95.1097          0.641897
               687               100           95.1169          0.641002
               688               100            95.124           0.64011
               689               100            95.131           0.63922
               690               100           95.1381          0.638333
               691               100           95.1451          0.637448
               692               100           95.1521          0.636565
               693               100           95.1591          0.635685
               694               100           95.1661          0.634807
               695               100           95.1731          0.633932
               696               100             95.18          0.633059
               697               100           95.1869          0.632189
               698               100           95.1938           0.63132
               699               100           95.2007          0.630455
               700               100           95.2075          0.629591
               701               100           95.2144           0.62873
               702               100           95.2212          0.627872
               703               100            95.228          0.627015
               704               100           95.2348          0.626161
               705               100           95.2415           0.62531
               706               100           95.2483           0.62446
               707               100            95.255          0.623613
               708               100           95.2617          0.622768
               709               100           95.2684          0.621926
               710               100            95.275          0.621086
               711               100           95.2817          0.620248
               712             92.16           95.2773          0.619392
               713             92.16           95.2729          0.618539
               714               100           95.2796          0.617708
               715               100           95.2862          0.616879
               716               100           95.2927          0.616053
               717               100           95.2993          0.615228
               718               100           95.3058          0.614406
               719               100           95.3124          0.613587
               720               100           95.3189          0.612769
               721               100           95.3254          0.611953
               722               100           95.3319           0.61114
               723               100           95.3383          0.610329
               724               100           95.3448           0.60952
               725               100           95.3512          0.608713
               726               100           95.3576          0.607908
               727               100            95.364          0.607106
               728               100           95.3703          0.606305
               729               100           95.3767          0.605507
               730               100            95.383           0.60471
               731               100           95.3893          0.603916
               732               100           95.3956          0.603124
               733               100           95.4019          0.602334
               734               100           95.4082          0.601546
               735               100           95.4144           0.60076
               736               100           95.4207          0.599976
               737               100           95.4269          0.599194
               738               100           95.4331          0.598414
               739               100           95.4392          0.597636
               740               100           95.4454           0.59686
               741               100           95.4516          0.596086
               742               100           95.4577          0.595315
               743               100           95.4638          0.594545
               744               100           95.4699          0.593777
               745               100            95.476          0.593011
               746               100            95.482          0.592247
               747               100           95.4881          0.591485
               748               100           95.4941          0.590725
               749               100           95.5001          0.589967
               750               100           95.5061          0.589211
               751               100           95.5121          0.588457
               752               100           95.5181          0.587705
               753               100            95.524          0.586954
               754               100             95.53          0.586206
               755               100           95.5359          0.585459
               756               100           95.5418          0.584715
               757               100           95.5477          0.583972
               758               100           95.5536          0.583231
               759               100           95.5594          0.582492
               760               100           95.5653          0.581755
               761               100           95.5711           0.58102
               762               100           95.5769          0.580286
               763               100           95.5827          0.579555
               764               100           95.5885          0.578825
               765               100           95.5942          0.578097
               766             92.16           95.5898           0.57736
               767               100           95.5955          0.576636
               768               100           95.6013          0.575913
               769               100            95.607          0.575193
               770               100           95.6127          0.574474
               771               100           95.6184          0.573757
               772               100            95.624          0.573042
               773               100           95.6297          0.572329
               774               100           95.6353          0.571617
               775               100            95.641          0.570907
               776               100           95.6466          0.570199
               777               100           95.6522          0.569493
               778               100           95.6578          0.568788
               779               100           95.6634          0.568085
               780               100           95.6689          0.567384
               781               100           95.6745          0.566685
               782               100             95.68          0.565987
               783               100           95.6855          0.565291
               784               100            95.691          0.564597
               785               100           95.6965          0.563904
               786               100            95.702          0.563214
               787               100           95.7074          0.562524
               788               100           95.7129          0.561837
               789             92.16           95.7084          0.561143
               790             92.16           95.7039          0.560451
               791               100           95.7093          0.559768
               792               100           95.7147          0.559088
               793               100           95.7202          0.558409
               794               100           95.7255          0.557732
               795               100           95.7309          0.557056
               796               100           95.7363          0.556382
               797               100           95.7416           0.55571
               798               100            95.747          0.555039
               799               100           95.7523           0.55437
               800               100           95.7576          0.553702
               801               100           95.7629          0.553036
               802               100           95.7682          0.552372
               803               100           95.7734          0.551709
               804               100           95.7787          0.551048
               805               100            95.784          0.550388
               806               100           95.7892           0.54973
               807               100           95.7944          0.549074
               808               100           95.7996          0.548419
               809               100           95.8048          0.547766
               810               100             95.81          0.547114
               811               100           95.8151          0.546464
               812               100           95.8203          0.545815
               813               100           95.8254          0.545168
               814               100           95.8306          0.544522
               815               100           95.8357          0.543878
               816               100           95.8408          0.543236
               817               100           95.8459          0.542595
               818               100            95.851          0.541955
               819               100            95.856          0.541317
               820               100           95.8611           0.54068
               821               100           95.8661          0.540045
               822               100           95.8711          0.539412
               823               100           95.8762           0.53878
               824               100           95.8812          0.538149
               825               100           95.8862           0.53752
               826               100           95.8911          0.536892
               827               100           95.8961          0.536266
               828               100           95.9011          0.535641
               829               100            95.906          0.535018
               830               100           95.9109          0.534396
               831               100           95.9159          0.533776
               832               100           95.9208          0.533157
               833               100           95.9257          0.532539
               834               100           95.9306          0.531923
               835               100           95.9354          0.531308
               836               100           95.9403          0.530695
               837               100           95.9451          0.530083
               838               100             95.95          0.529473
               839               100           95.9548          0.528864
               840               100           95.9596          0.528256
               841               100           95.9644           0.52765
               842               100           95.9692          0.527045
               843               100            95.974          0.526441
               844               100           95.9788          0.525839
               845               100           95.9835          0.525238
               846               100           95.9883          0.524639
               847               100            95.993          0.524041
               848               100           95.9977          0.523444
               849               100           96.0024          0.522849
               850               100           96.0072          0.522255
               851               100           96.0118          0.521662
               852               100           96.0165          0.521071
               853               100           96.0212          0.520481
               854               100           96.0259          0.519893
               855               100           96.0305          0.519305
               856               100           96.0351          0.518719
               857               100           96.0398          0.518135
               858               100           96.0444          0.517551
               859               100            96.049          0.516969
               860               100           96.0536          0.516389
               861               100           96.0582          0.515809
               862               100           96.0627          0.515231
               863               100           96.0673          0.514654
               864               100           96.0719          0.514079
               865               100           96.0764          0.513504
               866               100           96.0809          0.512931
               867               100           96.0854           0.51236
               868               100             96.09          0.511789
               869               100           96.0945           0.51122
               870               100           96.0989          0.510652
               871               100           96.1034          0.510086
               872               100           96.1079           0.50952
               873               100           96.1123          0.508956
               874               100           96.1168          0.508393
               875               100           96.1212          0.507832
               876               100           96.1257          0.507271
               877               100           96.1301          0.506712
               878               100           96.1345          0.506154
               879               100           96.1389          0.505597
               880               100           96.1433          0.505042
               881               100           96.1477          0.504487
               882               100            96.152          0.503934
               883               100           96.1564          0.503383
               884               100           96.1607          0.502832
               885               100           96.1651          0.502282
               886               100           96.1694          0.501734
               887               100           96.1737          0.501187
               888               100            96.178          0.500641
               889               100           96.1823          0.500097
               890               100           96.1866          0.499553
               891               100           96.1909          0.499011
               892               100           96.1952           0.49847
               893               100           96.1994           0.49793
               894               100           96.2037          0.497391
               895               100           96.2079          0.496853
               896               100           96.2121          0.496317
               897               100           96.2164          0.495781
               898               100           96.2206          0.495247
               899               100           96.2248          0.494714
               900               100            96.229          0.494182
               901               100           96.2332          0.493651
               902               100           96.2373          0.493122
               903               100           96.2415          0.492593
               904               100           96.2457          0.492066
               905               100           96.2498           0.49154
               906               100            96.254          0.491015
               907               100           96.2581          0.490491
               908               100           96.2622          0.489968
               909               100           96.2663          0.489446
               910               100           96.2704          0.488925
               911               100           96.2745          0.488406
               912               100           96.2786          0.487887
               913               100           96.2827           0.48737
               914               100           96.2867          0.486854
               915               100           96.2908          0.486338
               916               100           96.2948          0.485824
               917               100           96.2989          0.485311
               918               100           96.3029          0.484799
               919               100           96.3069          0.484289
               920               100            96.311          0.483779
               921               100            96.315           0.48327
               922               100            96.319          0.482763
               923               100           96.3229          0.482256
               924               100           96.3269           0.48175
               925               100           96.3309          0.481246
               926               100           96.3349          0.480743
               927               100           96.3388           0.48024
               928               100           96.3428          0.479739
